date,miles,rank,delta
2021-03-07,19.26876856351051,388.0,-368.7312314364895
2020-09-05,19.18668522499907,389.0,-369.81331477500095
2016-08-19,19.154125293598618,390.0,-370.8458747064014
2021-09-29,19.11609728211565,391.0,-371.8839027178843
2021-02-09,19.100625100973073,392.0,-372.89937489902695
2016-08-11,19.094908471795893,393.0,-373.9050915282041
2013-06-27,19.08925397989238,394.0,-374.91074602010764
2018-07-14,19.076329426970062,395.0,-375.92367057302994
2016-09-16,19.0331440217729,396.0,-376.9668559782271
2013-04-04,19.023699156175823,397.0,-377.97630084382416
2019-06-09,19.011458113263824,398.0,-378.9885418867362
2018-07-31,18.973181552686196,399.0,-380.0268184473138
2017-06-09,18.913094809052158,400.0,-381.08690519094785
2018-10-11,18.90862092534828,401.0,-382.09137907465174
2020-05-16,18.90464413983372,402.0,-383.09535586016625
2019-11-19,18.896566294257273,403.0,-384.1034337057427
2013-06-19,18.884946624081923,404.0,-385.1150533759181
2021-06-07,18.876868778505475,405.0,-386.12313122149453
2017-11-14,18.790870791753143,406.0,-387.20912920824685
2017-09-12,18.767693588676103,407.0,-388.2323064113239
2015-08-17,18.763965352256204,408.0,-389.2360346477438
2020-09-04,18.74352218922043,409.0,-390.2564778107796
2014-02-20,18.741658071010477,410.0,-391.2583419289895
2019-07-06,18.694371605751424,411.0,-392.3056283942486
2020-06-30,18.609678501746057,412.0,-393.39032149825397
2017-08-17,18.537909950663007,413.0,-394.462090049337
2018-07-17,18.520697925857807,414.0,-395.4793020741422
2020-06-22,18.48447189531112,415.0,-396.5155281046889
2013-03-22,18.471423067841474,416.0,-397.5285769321585
2018-02-01,18.42363950439311,417.0,-398.5763604956069
2021-02-20,18.420532640709858,418.0,-399.57946735929016
2016-08-17,18.418109287036923,419.0,-400.58189071296306
2018-10-20,18.36852374265227,420.0,-401.63147625734774
2018-05-10,18.363242074390744,421.0,-402.63675792560923
2016-12-26,18.33136565300061,422.0,-403.6686343469994
2020-08-14,18.279294617669354,423.0,-404.72070538233066
2013-03-27,18.211564989374526,424.0,-405.78843501062545
2021-08-19,18.176705978848474,425.0,-406.8232940211515
2020-05-07,18.026893012042205,426.0,-407.9731069879578
2021-04-27,17.957609951905752,427.0,-409.04239004809426
2015-07-26,17.907651583879108,428.0,-410.0923484161209
2019-12-09,17.857506804031466,429.0,-411.14249319596854
2017-05-25,17.78766450843203,430.0,-412.21233549156796
2021-07-26,17.77355934731008,431.0,-413.2264406526899
2020-04-12,17.76796699268023,432.0,-414.2320330073198
2021-12-22,17.7286340984503,433.0,-415.2713659015497
2014-03-23,17.66606186386966,434.0,-416.3339381361303
2021-08-12,17.623559968682816,435.0,-417.3764400313172
2017-04-06,17.54278151291834,436.0,-418.45721848708166
2021-10-15,17.45908260529161,437.0,-419.5409173947084
2016-05-30,17.429318851206087,438.0,-420.57068114879394
2015-06-21,17.405023177203077,439.0,-421.5949768227969
2021-08-10,17.40005219530988,440.0,-422.59994780469015
2014-11-27,17.366498067530788,441.0,-423.6335019324692
2019-06-10,17.29131196639616,442.0,-424.70868803360383
2021-05-24,17.27913306075783,443.0,-425.72086693924217
2013-11-05,17.246510992083714,444.0,-426.7534890079163
2021-05-10,17.22414157356432,445.0,-427.77585842643566
2021-06-12,17.082095765966173,446.0,-428.9179042340338
2013-01-10,17.048355226366088,447.0,-429.9516447736339
2021-12-09,16.999142505623425,448.0,-431.0008574943766
2013-11-15,16.83833124137845,449.0,-432.16166875862154
2020-06-27,16.708029378502992,450.0,-433.291970621497
2020-07-02,16.704736102998744,451.0,-434.29526389700123
2021-10-11,16.647942634868954,452.0,-435.35205736513103
2019-06-19,16.64701057576398,453.0,-436.352989424236
2013-12-19,16.597611443200318,454.0,-437.4023885567997
2020-06-28,16.589844283992196,455.0,-438.4101557160078
2019-11-16,16.56182037356929,456.0,-439.4381796264307
2020-06-18,16.537773248660944,457.0,-440.4622267513391
2017-08-15,16.485018703319373,458.0,-441.5149812966806
2019-06-14,16.47824574048989,459.0,-442.5217542595101
2020-07-07,16.447239240931065,460.0,-443.5527607590689
2014-09-13,16.441709023574884,461.0,-444.5582909764251
2019-05-20,16.33713199199672,462.0,-445.6628680080033
2013-08-24,16.33091826463022,463.0,-446.6690817353698
2013-04-09,16.281519132066563,464.0,-447.7184808679334
2021-02-23,16.209688443709844,465.0,-448.79031155629013
2021-08-22,16.171784706774208,466.0,-449.8282152932258
2021-10-09,16.149477425528477,467.0,-450.85052257447154
2021-11-09,16.120086495084944,468.0,-451.87991350491507
2015-06-07,16.107659040351948,469.0,-452.89234095964804
2013-08-22,16.104738588489692,470.0,-453.8952614115103
2021-08-25,15.956541190798713,471.0,-455.0434588092013
2013-03-26,15.876881205960208,472.0,-456.1231187940398
2012-12-19,15.719114668124822,473.0,-457.2808853318752
2014-05-07,15.713646588042304,474.0,-458.2863534119577
2018-01-23,15.645419861558155,475.0,-459.35458013844186
2020-11-13,15.62988554314191,476.0,-460.3701144568581
2020-06-09,15.629512719499921,477.0,-461.3704872805001
2018-06-07,15.629202033131596,478.0,-462.3707979668684
2017-08-31,15.610498713758435,479.0,-463.38950128624157
2017-08-28,15.578746566915632,480.0,-464.42125343308436
2020-03-31,15.430673443771981,481.0,-465.569326556228
2021-04-06,15.421725676364224,482.0,-466.57827432363575
2020-07-28,15.412777908956468,483.0,-467.58722209104354
2021-11-19,15.263462040339517,484.0,-468.7365379596605
2015-11-05,15.188089527383896,485.0,-469.8119104726161
2019-02-10,15.169945443473722,486.0,-470.8300545565263
2021-01-21,15.129183391949496,487.0,-471.8708166080505
2012-12-08,15.12638721463457,488.0,-472.8736127853654
2020-04-15,15.11998707544708,489.0,-473.88001292455294
2018-10-28,15.106316875240783,490.0,-474.8936831247592
2018-12-13,15.071209315620068,491.0,-475.9287906843799
2021-08-04,15.038649384219621,492.0,-476.96135061578036
2021-11-27,15.030074440453852,493.0,-477.96992555954614
2020-09-28,14.93438303900978,494.0,-479.0656169609902
2020-08-07,14.931338312600197,495.0,-480.0686616873998
2017-09-19,14.915431170541963,496.0,-481.084568829458
2013-06-12,14.904557147650591,497.0,-482.09544285234944
2020-08-20,14.803459803397667,498.0,-483.1965401966023
2020-07-15,14.802154920650702,499.0,-484.1978450793493
2020-05-21,14.788795406812731,500.0,-485.2112045931873
2021-11-11,14.667254899524028,501.0,-486.33274510047596
2021-11-17,14.559073906073298,502.0,-487.4409260939267
2021-12-17,14.523469248263265,503.0,-488.47653075173673
2018-09-04,14.51856040364373,504.0,-489.48143959635627
2021-05-17,14.50470379161644,505.0,-490.49529620838354
2020-07-04,14.425603042240919,506.0,-491.57439695775906
2017-06-01,14.393540209029789,507.0,-492.60645979097023
2015-05-18,14.384095343432714,508.0,-493.6159046565673
2021-11-02,14.2788969391179,509.0,-494.7211030608821
2012-12-12,14.213342115401344,510.0,-495.78665788459864
2021-06-23,14.20315160252029,511.0,-496.7968483974797
2021-07-25,14.176432574844346,512.0,-497.82356742515566
2021-09-11,14.150707743547045,513.0,-498.84929225645294
2020-06-08,14.148284389874112,514.0,-499.8517156101259
2021-06-09,14.143686231622903,515.0,-500.8563137683771
2020-06-24,14.09111809810233,516.0,-501.90888190189764
2018-12-17,14.001516149477427,517.0,-502.9984838505226
2020-03-23,13.961686157058173,518.0,-504.0383138429418
2014-03-04,13.874134738464216,519.0,-505.1258652615358
2018-05-08,13.829830862341085,520.0,-506.1701691376589
2018-10-16,13.800004970981895,521.0,-507.1999950290181
2012-12-17,13.792424223594766,522.0,-508.20757577640524
2015-03-05,13.776082120620877,523.0,-509.22391787937914
2020-06-11,13.601352107074952,524.0,-510.39864789292506
2018-08-02,13.531012713286193,525.0,-511.4689872867138
2021-02-17,13.514670610312303,526.0,-512.4853293896876
2013-09-24,13.489194328109658,527.0,-513.5108056718904
2020-11-28,13.465457889569638,528.0,-514.5345421104304
2013-01-07,13.414753874259015,529.0,-515.585246125741
2020-02-13,13.405184734114608,530.0,-516.5948152658854
2017-06-08,13.39859818310612,531.0,-517.6014018168938
2018-04-03,13.381199746479925,532.0,-518.61880025352
2019-05-18,13.379770589185629,533.0,-519.6202294108143
2017-06-06,13.345719363217219,534.0,-520.6542806367828
2020-04-06,13.25114643269912,535.0,-521.7488535673009
2021-06-15,13.234493643356904,536.0,-522.7655063566431
2017-04-25,13.200318142841166,537.0,-523.7996818571588
2013-01-24,13.17216995787093,538.0,-524.8278300421291
2015-08-20,13.10779574235401,539.0,-525.892204257646
2021-09-09,13.008376104490042,540.0,-526.99162389551
2013-11-21,12.997874905240659,541.0,-528.0021250947593
2015-08-25,12.927846197820225,542.0,-529.0721538021797
2013-02-07,12.890688108168566,543.0,-530.1093118918315
2017-09-09,12.87863347707756,544.0,-531.1213665229225
2021-11-10,12.849428958455018,545.0,-532.1505710415449
2021-09-03,12.820348714379808,546.0,-533.1796512856201
2013-03-14,12.776231250077673,547.0,-534.2237687499223
2021-12-01,12.756285185231214,548.0,-535.2437148147687
2021-12-08,12.709744367256143,549.0,-536.2902556327439
2019-06-13,12.706761778120224,550.0,-537.2932382218797
2018-10-21,12.619458908620926,551.0,-538.3805410913791
2021-03-25,12.583792113537227,552.0,-539.4162078864628
2018-05-29,12.573788012477165,553.0,-540.4262119875228
2019-07-12,12.546199062969913,554.0,-541.4538009370301
2019-10-26,12.539612511961426,555.0,-542.4603874880386
2017-07-06,12.446282326916624,556.0,-543.5537176730834
2018-01-31,12.444418208706676,557.0,-544.5555817912933
2020-06-05,12.436278225856563,558.0,-545.5637217741435
2021-11-05,12.430188773037395,559.0,-546.5698112269627
2018-10-27,12.427268321175141,560.0,-547.5727316788249
2021-06-16,12.42565275205985,561.0,-548.5743472479402
2014-01-08,12.396261821616317,562.0,-549.6037381783837
2020-06-03,12.382405209589026,563.0,-550.617594790411
2017-03-15,12.3648824984155,564.0,-551.6351175015845
2013-03-21,12.338909118023539,565.0,-552.6610908819764
2013-01-03,12.314924130388857,566.0,-553.6850758696112
2013-02-28,12.311879403979272,567.0,-554.6881205960208
2013-03-20,12.310139560316653,568.0,-555.6898604396833
2021-08-06,12.298209203772975,569.0,-556.701790796227
2020-04-02,12.292057613680141,570.0,-557.7079423863198
2019-08-24,12.250612052145602,571.0,-558.7493879478544
2020-09-19,12.202393527781576,572.0,-559.7976064722184
2020-08-01,12.17548808828464,573.0,-560.8245119117154
2013-11-03,12.15864888712143,574.0,-561.8413511128786
2018-07-03,12.148334099693042,575.0,-562.851665900307
2020-12-02,12.134291075844757,576.0,-563.8657089241552
2014-06-18,12.06295748567736,577.0,-564.9370425143227
2015-06-13,12.058172915605155,578.0,-565.9418270843948
2018-05-16,12.056370934668871,579.0,-566.9436290653312
2014-01-30,11.997029838318815,580.0,-568.0029701616812
2018-08-31,11.989635502752682,581.0,-569.0103644972473
2021-12-15,11.975219655262407,582.0,-570.0247803447376
2017-07-18,11.972423477947483,583.0,-571.0275765220525
2020-03-25,11.967701045148942,584.0,-572.0322989548511
2013-03-28,11.939366448357713,585.0,-573.0606335516422
2017-10-19,11.925820522698746,586.0,-574.0741794773013
2016-10-10,11.923272894478481,587.0,-575.0767271055215
2015-07-16,11.91563000981769,588.0,-576.0843699901823
2013-05-04,11.912895969776432,589.0,-577.0871040302236
2017-03-28,11.903699653274012,590.0,-578.096300346726
2018-11-26,11.899101495022805,591.0,-579.1008985049772
2012-12-05,11.898728671380814,592.0,-580.1012713286192
2016-08-25,11.894876160413586,593.0,-581.1051238395864
2016-08-04,11.89282563038264,594.0,-582.1071743696174
2014-11-21,11.892328532193321,595.0,-583.1076714678067
2016-10-20,11.887606099394784,596.0,-584.1123939006052
2018-08-14,11.86772217182199,597.0,-585.132277828178
2018-05-15,11.86200554264481,598.0,-586.1379944573551
2018-11-03,11.861259895360831,599.0,-587.1387401046392
2018-10-02,11.858712267140568,600.0,-588.1412877328594
2016-09-06,11.854424795257684,601.0,-589.1455752047423
2016-08-30,11.852933500689725,602.0,-590.1470664993103
2018-05-18,11.851193657027103,603.0,-591.1488063429729
2016-10-26,11.847465420607206,604.0,-592.1525345793927
2016-09-13,11.846968322417887,605.0,-593.1530316775821
2016-10-13,11.842929399629663,606.0,-594.1570706003704
2016-07-28,11.842929399629663,607.0,-595.1570706003704
2016-07-26,11.841251693240707,608.0,-596.1587483067593
2016-09-20,11.841003144146049,609.0,-597.158996855854
2016-07-14,11.837585594094474,610.0,-598.1624144059056
2016-11-14,11.8354107895162,611.0,-599.1645892104838
2016-09-28,11.827519355760748,612.0,-600.1724806442393
2018-10-18,11.825593100277134,613.0,-601.1744068997228
2018-05-21,11.823853256614512,614.0,-602.1761467433855
2018-01-30,11.81297923372314,615.0,-603.1870207662769
2016-09-09,11.805771309978004,616.0,-604.194228690022
2018-06-21,11.79986826897983,617.0,-605.2001317310202
2016-10-11,11.793965227981658,618.0,-606.2060347720184
2014-01-12,11.77799594864976,619.0,-607.2220040513503
2016-11-21,11.768240396684355,620.0,-608.2317596033156
2018-04-04,11.757925609255969,621.0,-609.242074390744
2015-02-18,11.736550387115214,622.0,-610.2634496128848
2017-11-08,11.669193582462377,623.0,-611.3308064175376
2013-11-20,11.644338672996385,624.0,-612.3556613270036
2017-10-24,11.562193197211279,625.0,-613.4378068027887
2013-11-24,11.51552810468888,626.0,-614.4844718953111
2013-10-30,11.455317086507513,627.0,-615.5446829134925
2020-07-30,11.447736339120384,628.0,-616.5522636608796
2017-04-28,11.333838716492476,629.0,-617.6661612835076
2020-08-31,11.331788186461532,630.0,-618.6682118135385
2013-10-03,11.248337827929463,631.0,-619.7516621720705
2013-09-09,11.208818521878534,632.0,-620.7911814781214
2012-12-13,11.203350441796017,633.0,-621.796649558204
2013-04-01,11.179738277803324,634.0,-622.8202617221966
2015-02-19,11.172841040426512,635.0,-623.8271589595735
2021-07-02,11.126610908819766,636.0,-624.8733890911802
2015-03-12,11.115488336833733,637.0,-625.8845116631662
2016-06-26,11.112505747697814,638.0,-626.8874942523022
2020-04-29,11.100761802975134,639.0,-627.8992381970248
2017-04-24,11.080194365392025,640.0,-628.919805634608
2021-03-23,11.077584599898094,641.0,-629.922415400102
2018-08-27,11.069941715237302,642.0,-630.9300582847627
2020-06-02,11.055215181378701,643.0,-631.9447848186213
2020-12-28,11.01538518895945,644.0,-632.9846148110405
2013-08-27,10.953993562578447,645.0,-634.0460064374215
2013-08-28,10.950078914337556,646.0,-635.0499210856624
2013-08-07,10.942995265139746,647.0,-636.0570047348602
2013-12-12,10.940882597835136,648.0,-637.0591174021648
2013-09-26,10.939018479625188,649.0,-638.0609815203749
2013-10-01,10.89887780083761,650.0,-639.1011221991624
2013-09-03,10.88601538518896,651.0,-640.113984614811
2013-09-17,10.881106540569428,652.0,-641.1188934594305
2013-09-23,10.870791753141042,653.0,-642.129208246859
2013-08-13,10.856003082008774,654.0,-643.1439969179912
2013-03-24,10.843575627275778,655.0,-644.1564243727242
2013-08-20,10.83587060534132,656.0,-645.1641293946586
2013-03-29,10.825120856997279,657.0,-646.1748791430027
2013-08-14,10.8181614823468,658.0,-647.1818385176532
2015-07-15,10.675432164738341,659.0,-648.3245678352616
2014-02-16,10.66157555271105,660.0,-649.338424447289
2013-01-26,10.635105074129768,661.0,-650.3648949258702
2021-07-30,10.614351224725663,662.0,-651.3856487752744
2012-12-11,10.56327438577305,663.0,-652.4367256142269
2014-04-10,10.469633514359924,664.0,-653.5303664856401
2013-11-14,10.393701765941318,665.0,-654.6062982340587
2021-04-08,10.167459952527123,666.0,-655.8325400474729
2013-04-11,10.112592739880945,667.0,-656.8874072601191
2013-01-30,10.019138280288814,668.0,-657.9808617197111
2014-01-09,9.796624703294519,669.0,-659.2033752967055
2013-06-20,9.773633912038477,670.0,-660.2263660879615
2017-12-05,9.763443399157419,671.0,-661.2365566008426
2021-12-20,9.75983943728485,672.0,-662.2401605627151
2013-01-09,9.719885170318268,673.0,-663.2801148296817
2017-05-23,9.688505847117453,674.0,-664.3114941528826
2018-06-19,9.629537574409387,675.0,-665.3704624255906
2013-03-01,9.594492152062337,676.0,-666.4055078479377
2021-09-14,9.576285930878496,677.0,-667.4237140691215
2013-01-02,9.563361377956182,678.0,-668.4366386220438
2013-05-02,9.536455938459245,679.0,-669.4635440615408
2013-02-10,9.514521480855505,680.0,-670.4854785191445
2013-04-02,9.48687039407459,681.0,-671.5131296059254
2013-08-15,9.476555606646203,682.0,-672.5234443933538
2013-12-07,9.458846483651683,683.0,-673.5411535163483
2013-02-26,9.4238631985783,684.0,-674.5761368014217
2013-03-03,9.40876384107771,685.0,-675.5912361589222
2016-11-18,9.398138367280998,686.0,-676.601861632719
2016-11-02,9.387761442578945,687.0,-677.612238557421
2013-03-13,9.386705108926641,688.0,-678.6132948910733
2013-03-04,9.367504691364163,689.0,-679.6324953086358
2013-04-03,9.364584239501907,690.0,-680.6354157604981
2013-03-11,9.364211415859918,691.0,-681.6357885841401
2015-06-20,9.350727627474617,692.0,-682.6492723725254
2013-02-12,9.332894229932768,693.0,-683.6671057700672
2013-01-29,9.29461766935514,694.0,-684.7053823306449
2013-02-25,9.272310388109412,695.0,-685.7276896118906
2013-08-12,9.24248449675022,696.0,-686.7575155032498
2013-01-22,9.236022220289064,697.0,-687.7639777797109
2013-08-21,9.232604670237489,698.0,-688.7673953297625
2013-02-24,9.213714939043335,699.0,-689.7862850609566
2013-01-04,9.18047149763257,700.0,-690.8195285023675
2013-12-05,9.153938881777623,701.0,-691.8460611182223
2013-10-22,9.115600183926329,702.0,-692.8843998160737
2016-11-17,9.103297003740664,703.0,-693.8967029962594
2020-11-09,9.095094883616888,704.0,-694.9049051163831
2013-10-02,9.091553059017983,705.0,-695.908446940982
2016-10-05,9.045260790137572,706.0,-696.9547392098624
2013-10-31,8.977593299116409,707.0,-698.0224067008836
2013-01-28,8.904519865286392,708.0,-699.0954801347136
2013-11-07,8.837349472454546,709.0,-700.1626505275455
2013-05-01,8.759180782184002,710.0,-701.240819217816
2013-11-13,8.527160202318962,711.0,-702.472839797681
2013-08-17,8.520946474952465,712.0,-703.4790535250476
2012-12-18,8.504231548336586,713.0,-704.4957684516634
2015-02-17,8.452844023015647,714.0,-705.5471559769843
2012-12-04,8.375607391850076,715.0,-706.62439260815
2013-10-29,8.3439795195546,716.0,-707.6560204804454
2013-09-05,8.325462612002436,717.0,-708.6745373879976
2012-12-10,8.30042129071545,718.0,-709.6995787092845
2016-10-30,8.159556091316938,719.0,-710.840443908683
2013-10-24,8.089838070264829,720.0,-711.9101619297352
2013-02-06,8.04130885953248,721.0,-712.9586911404675
2016-12-13,7.980352194067134,722.0,-714.0196478059329
2014-04-02,7.92442864776865,723.0,-715.0755713522313
2013-09-18,7.749574359675396,724.0,-716.2504256403246
2013-03-07,7.6237463805038095,725.0,-717.3762536194962
2019-11-02,7.483254004747288,726.0,-718.5167459952527
2013-05-30,7.209042216063728,727.0,-719.7909577839363
2013-04-29,7.128512309393914,728.0,-720.871487690606
2021-11-25,7.100985497160327,729.0,-721.8990145028397
2021-10-26,7.053201933711957,730.0,-722.946798066288
2013-03-17,7.024929474194391,731.0,-723.9750705258056
2017-10-28,6.951856040364373,732.0,-725.0481439596356
2021-06-22,6.905315222389302,733.0,-726.0946847776107
2017-06-21,6.86647942634869,734.0,-727.1335205736514
2012-12-14,6.851690755216425,735.0,-728.1483092447836
2021-08-17,6.845166341481602,736.0,-729.1548336585184
2013-01-12,6.760473237476233,737.0,-730.2395267625237
2017-06-19,6.6874619409198806,738.0,-731.3125380590801
2019-07-19,6.348378838530081,739.0,-732.65162116147
2013-02-02,5.894590328954728,740.0,-734.1054096710453
2021-03-12,5.8251208569972786,741.0,-735.1748791430027
2013-09-25,5.561410267563101,742.0,-736.4385897324369
2021-05-06,5.560229659363466,743.0,-737.4397703406365
2013-09-19,5.556315011122572,744.0,-738.4436849888774
2014-03-07,5.554575167459953,745.0,-739.4454248325401
2018-11-27,5.492624305615967,746.0,-740.507375694384
2013-08-29,5.485789205512819,747.0,-741.5142107944872
2013-09-12,5.4787055563150115,748.0,-742.521294443685
2013-09-10,5.478457007220352,749.0,-743.5215429927797
2013-09-04,5.4561497259746226,750.0,-744.5438502740254
2013-10-08,5.433096797444916,751.0,-745.5669032025551
2018-06-26,5.409298221631228,752.0,-746.5907017783687
2013-09-11,5.401779611517765,753.0,-747.5982203884822
2013-06-09,5.400785415139126,754.0,-748.5992145848609
2013-08-30,5.367293424633701,755.0,-749.6327065753663
2012-12-15,5.111039308039322,756.0,-750.8889606919607
2014-03-06,4.990430859855594,757.0,-752.0095691401444
2013-01-08,4.822163122770825,758.0,-753.1778368772292
2013-06-21,4.720568680328582,759.0,-754.2794313196714
2012-12-20,4.6993177327351585,760.0,-755.3006822672648
2013-01-31,4.681670747014304,761.0,-756.3183292529857
2013-08-10,4.634135732660594,762.0,-757.3658642673394
2014-03-10,4.605552586774703,763.0,-758.3944474132253
2013-03-15,4.551679570507164,764.0,-759.4483204294928
2012-12-06,4.433556613270037,765.0,-760.5664433867299
2013-01-25,4.251494401431644,766.0,-761.7485055985684
2021-11-24,4.140579367939653,767.0,-762.8594206320604
2021-09-24,3.6875365056482785,768.0,-764.3124634943517
2021-09-10,3.4679433805162367,769.0,-765.5320566194838
2021-10-19,3.315396373668709,770.0,-766.6846036263313
2019-08-11,3.1009606422508607,771.0,-767.8990393577492
2021-10-27,2.721488311978824,772.0,-769.2785116880211
2021-11-03,2.631140716069942,773.0,-770.3688592839301
2013-02-20,2.2891992990915533,774.0,-771.7108007009084
